# Name of the file corresponds to the slider position

max-counts: 127

# counts: pixels
0: 0
1: 2.5
2: 5
3: 7.5
4: 10
5: 12.5
6: 15
7: 17.5
8: 20
9: 22.5
10: 25
11: 27.5
12: 30
13: 32.5
14: 35
15: 37.5
16: 40
17: 42.5
18: 45
19: 47.5
20: 50
21: 52.5
22: 55
23: 57.5
24: 60
25: 62.5
26: 65
27: 67.5
28: 70
29: 72.5
30: 75
31: 77.5
32: 80
33: 82.5
34: 85
35: 87.5
36: 90
37: 92.5
38: 95
39: 97.5
40: 100
41: 102.5
42: 105
43: 107.5
44: 110
45: 112.5
46: 115
47: 117.5
48: 120
49: 122.5
50: 125
51: 127.5
52: 130
53: 132.5
54: 135
55: 137.5
56: 140
57: 142.5
58: 145
59: 147.5
60: 150
61: 152.5
62: 155
63: 157.5
64: 160
65: 162.5
66: 165
67: 167.5
68: 170
69: 172.5
70: 175
71: 177.5
72: 180
73: 182.5
74: 185
75: 187.5
76: 190
77: 192.5
78: 195
79: 197.5
80: 200
81: 202.5
82: 205
83: 207.5
84: 210
85: 212.5
86: 215
87: 217.5
88: 220
89: 222.5
90: 225
91: 227.5
92: 230
93: 232.5
94: 235
95: 237.5
96: 240
97: 242.5
98: 245
99: 247.5
100: 250
101: 252.5
102: 255
103: 257.5
104: 260
105: 262.5
106: 265
107: 267.5
108: 270
109: 272.5
110: 275
111: 277.5
112: 280
113: 282.5
114: 285
115: 287.5
116: 290
117: 292.5
118: 295
119: 297.5
120: 300
121: 302.5
122: 305
123: 307.5
124: 310
125: 312.5
126: 315
127: 317.5
