# Name of the file corresponds to the slider position

max-counts: 127

# counts: pixels
0: 0
1: 3.5
2: 7
3: 10.5
4: 14
5: 17.5
6: 21
7: 24.5
8: 28
9: 31.5
10: 35
11: 38.5
12: 42
13: 45.5
14: 49
15: 52.5
16: 56
17: 59.5
18: 63
19: 66.5
20: 70
21: 73.5
22: 77
23: 80.5
24: 84
25: 87.5
26: 91
27: 94.5
28: 98
29: 101.5
30: 105
31: 108.5
32: 112
33: 115.5
34: 119
35: 122.5
36: 126
37: 129.5
38: 133
39: 136.5
40: 140
41: 143.5
42: 147
43: 150.5
44: 154
45: 157.5
46: 161
47: 164.5
48: 168
49: 171.5
50: 175
51: 178.5
52: 182
53: 185.5
54: 189
55: 192.5
56: 196
57: 199.5
58: 203
59: 206.5
60: 210
61: 213.5
62: 217
63: 220.5
64: 224
65: 227.5
66: 231
67: 234.5
68: 238
69: 241.5
70: 245
71: 248.5
72: 252
73: 255.5
74: 259
75: 262.5
76: 266
77: 269.5
78: 273
79: 276.5
80: 280
81: 283.5
82: 287
83: 290.5
84: 294
85: 297.5
86: 301
87: 304.5
88: 308
89: 311.5
90: 315
91: 318.5
92: 322
93: 325.5
94: 329
95: 332.5
96: 336
97: 339.5
98: 343
99: 346.5
100: 350
101: 353.5
102: 357
103: 360.5
104: 364
105: 367.5
106: 371
107: 374.5
108: 378
109: 381.5
110: 385
111: 388.5
112: 392
113: 395.5
114: 399
115: 402.5
116: 406
117: 409.5
118: 413
119: 416.5
120: 420
121: 423.5
122: 427
123: 430.5
124: 434
125: 437.5
126: 441
127: 444.5
